date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2012_03_16 21:49:01	39.4	29.6	34.3	81.6	279	9	5
2012_03_16 21:55:29	39.4	29.6	33.9	80.4	279	9	3.6
2012_03_16 22:03:06	39.6	29.6	32.7	76.2	280.4	9	4.2
2012_03_16 22:09:33	40	29.6	33	75.6	303.4	7	4.6
2012_03_16 22:15:53	40	29.6	33.6	77.6	305.8	7	3.8
2012_03_16 22:22:14	39.5	29.6	34.2	81.2	306	7	1.2
2012_03_16 22:28:35	39	29.6	33.9	81.6	306	7	4
2012_03_16 22:35:09	39.4	29.6	33.4	79	306	6	4.8
2012_03_16 22:41:31	39.4	29.6	34.1	81.2	308	9	7.2
2012_03_16 22:47:49	39.2	29.6	34.1	81.8	316.8	9	4.8
2012_03_16 22:54:07	39.1	29.6	34.1	82	315.8	9	5.2
2012_03_16 23:01:27	39.2	29.6	34.3	82.4	325.2	14	8.2
2012_03_16 23:07:53	39.3	29.6	34	81	351	14	11
2012_03_16 23:14:13	39.1	29.6	33.6	80.4	354	15	11.8
2012_03_16 23:20:34	39	29.6	33.8	81.2	287	15	12
2012_03_16 23:27:03	38.9	29.6	34	82.4	343.4	20	16.2
2012_03_16 23:33:22	38.9	29.6	34.1	82.8	348	21	16.2
2012_03_16 23:39:50	39	29.6	34.4	83.4	351.4	21	15.4
2012_03_16 23:46:10	39.1	29.6	33.8	81.2	6	21	16.8
2012_03_16 23:52:29	38.9	29.6	33.4	80.6	150.2	21	15.2
2012_03_16 23:58:52	38.8	29.6	33.9	82.4	286.8	21	13.2
2012_03_17 00:05:11	38.8	29.6	33.9	82.2	356	20	16.2
2012_03_17 00:11:53	39	29.6	33.8	81.2	356	20	11.6
2012_03_17 00:20:48	39	29.6	33.1	79.2	284.6	20	10.4
2012_03_17 00:27:23	38.7	29.6	33.4	81	77.8	20	15.6
2012_03_17 00:34:45	39.1	29.5	33.3	79.4	6.2	20	12.4
2012_03_17 00:42:15	39.5	29.5	32	74.4	19	20	14.4
2012_03_17 00:49:54	39.5	29.5	32.2	74.8	82.8	20	6.4
2012_03_17 00:56:27	39.8	29.5	30.8	69.8	342.8	20	7.4
2012_03_17 01:02:44	39.9	29.5	31.2	70.8	317	20	7.6
2012_03_17 01:09:00	40.1	29.5	31.1	70	323.2	11	7.6
2012_03_17 01:15:18	39.8	29.5	33.2	77	331.2	11	5.6
2012_03_17 01:21:39	39.1	29.5	33.9	81.4	281.8	11	5.4
2012_03_17 01:27:57	38.7	29.5	33.6	81.6	36	11	5
2012_03_17 01:34:17	38.6	29.5	33.5	81.8	161.2	11	4
2012_03_17 01:40:35	38.6	29.5	33.5	81.8	334.6	9	4.4
2012_03_17 01:46:58	39.4	29.5	31.5	73	286.6	16	12.8
2012_03_17 01:53:17	39.4	29.5	32.8	77	351.8	22	13.6
2012_03_17 01:59:35	39.2	29.5	33.2	79	214.4	22	15.4
2012_03_17 02:05:54	38.8	29.5	33.2	80.2	215.8	19	12.8
2012_03_17 02:12:14	38.4	29.5	33.3	81.6	12.4	23	16.4
2012_03_17 02:18:33	38.2	29.5	33.2	81.8	15.2	29	20
2012_03_17 02:24:53	38.2	29.5	33.2	82	20.4	29	17.8
2012_03_17 02:31:17	38.4	29.5	33.1	81	80	29	16.4
2012_03_17 02:37:35	38.5	29.5	33.3	81.2	5	23	18
2012_03_17 02:43:54	38.7	29.5	33.2	80.4	218.4	23	14.4
2012_03_17 02:50:13	39.1	29.5	33	78.6	213.8	23	12.6
2012_03_17 02:56:38	39	29.5	33.3	79.8	211.6	23	11.4
2012_03_17 03:02:56	39.1	29.5	33.3	79.6	284.4	23	15.2
2012_03_17 03:09:15	38.9	29.5	33.5	80.6	32.6	19	9
2012_03_17 03:15:37	38.5	29.5	33.4	81.6	30.2	19	4.8
2012_03_17 03:21:54	38.1	29.5	33.3	82.4	51.2	19	0.6
2012_03_17 03:28:24	38.1	29.5	33.7	84	52	19	0.4
2012_03_17 03:34:42	38	29.5	33.4	83.4	338.6	19	13
2012_03_17 03:41:00	37.7	29.5	33.7	85.2	288	25	18.4
2012_03_17 03:47:18	37.5	29.5	33.6	85.8	80.8	25	20
2012_03_17 03:53:39	37.3	29.4	33.6	86.4	16.6	26	21
2012_03_17 04:01:09	36.9	29.4	33.7	88	16.2	27	20.4
2012_03_17 04:10:22	36.5	29.4	33.9	90	10.4	25	19
2012_03_17 04:16:44	36.4	29.4	33.8	90	14.4	25	19.8
2012_03_17 04:23:04	36.3	29.4	33.9	91	12.6	25	20.6
2012_03_17 04:29:31	36.2	29.4	33.8	91	16.2	25	20
2012_03_17 04:35:55	36.2	29.4	33.9	91.4	14.4	22	18.6
2012_03_17 04:42:14	36.2	29.4	33.9	91.2	11.4	23	17.6
2012_03_17 04:48:50	36.4	29.4	34.1	91.2	14.8	23	16
2012_03_17 04:57:50	36.4	29.4	34	91	14.4	25	15.8
2012_03_17 05:06:14	36.4	29.4	34	90.6	10.4	25	18
2012_03_17 05:13:50	36.5	29.4	33.9	90.2	11.2	25	15.6
2012_03_17 05:21:10	36.5	29.4	34	90.6	82.8	25	15
2012_03_17 05:29:57	36.5	29.4	34	90.4	81	25	16.4
2012_03_17 05:36:18	36.5	29.4	33.9	90	145.2	18	13.4
2012_03_17 05:42:42	36.7	29.4	33.9	89.6	19	18	14.8
2012_03_17 05:49:01	36.7	29.4	33.8	89.2	11.2	20	14
2012_03_17 05:55:19	36.6	29.4	33.9	89.6	17.4	24	18
2012_03_17 06:01:40	36.7	29.4	33.9	89.8	16.6	24	15.2
2012_03_17 06:08:01	36.6	29.4	34	90	216	19	14.8
2012_03_17 06:14:21	36.8	29.4	34.1	89.8	216	23	16.2
2012_03_17 06:20:42	36.9	29.4	34	89.2	149.2	23	15.6
2012_03_17 06:27:00	37	29.4	34.2	89.2	11	23	14.2
2012_03_17 06:33:18	37	29.4	34	88.8	21.6	23	17
2012_03_17 06:39:36	37	29.4	34.1	89.2	18.4	20	15
2012_03_17 06:45:54	37	29.5	34	88.6	14.6	20	12.8
2012_03_17 06:52:12	37.2	29.5	34.1	88.2	17	20	11.4
2012_03_17 06:58:30	37.4	29.5	34.3	88.4	8	20	15.2
2012_03_17 07:04:50	37.3	29.5	34.1	88	7.8	20	12
2012_03_17 07:11:12	37.3	29.5	34.1	88	81	18	13
2012_03_17 07:17:31	37.2	29.5	34	88	9.6	18	13.4
2012_03_17 07:23:52	37.4	29.5	34.3	88.6	14.2	18	12.2
2012_03_17 07:30:14	37.3	29.5	34.1	88	77	18	12.4
2012_03_17 07:36:34	37.2	29.5	34.2	88.8	80.4	14	11.2
2012_03_17 07:42:58	37	29.5	34.1	89	78	14	12.8
2012_03_17 07:49:23	37.1	29.5	34.3	89.4	6.2	14	11.4
2012_03_17 07:55:44	37	29.5	34.3	89.8	7.4	14	8.2
2012_03_17 08:03:06	37.1	29.5	34.3	89.6	350	14	11
2012_03_17 08:09:25	37	29.5	34.3	89.8	145	14	11.6
2012_03_17 08:16:03	37.1	29.5	34.4	89.6	148.2	14	11.8
2012_03_17 08:22:26	37.1	29.5	34.3	89.2	79.2	14	11.4
2012_03_17 08:28:47	37.1	29.5	34.1	88.8	77.4	14	10.4
2012_03_17 08:35:09	37	29.5	34.1	89	278.8	12	9.4
2012_03_17 08:41:27	37.3	29.5	34.2	88.4	300	15	8.6
2012_03_17 08:48:29	37.1	29.5	34	88.4	313.2	15	7.4
2012_03_17 08:55:40	36.4	29.5	33.6	89.4	17	15	7.4
2012_03_17 09:03:45	36.2	29.5	33.6	90	52.4	15	5
2012_03_17 09:11:58	36.1	29.5	33.7	90.8	53	15	3
2012_03_17 09:22:56	36.1	29.5	33.7	91	53	15	2.4
2012_03_17 09:31:34	36.2	29.5	33.8	91	106.2	15	1.6
2012_03_17 09:39:36	36.3	29.5	33.9	91	280.2	7	5.6
2012_03_17 09:46:43	36.2	29.5	33.8	90.8	279	7	5.6
2012_03_17 09:53:04	36.2	29.5	33.8	91	279	7	3.8
2012_03_17 09:59:23	36.2	29.5	33.8	91	279	7	2.6
2012_03_17 10:05:42	36.2	29.5	33.8	91	279	4	3.2
2012_03_17 10:12:05	36.2	29.5	33.8	91	279	5	3.8
2012_03_17 10:18:21	36.2	29.5	33.8	91	298.2	6	4.8
2012_03_17 10:24:37	36.3	29.5	33.9	91	344	6	4.6
2012_03_17 10:30:53	36.3	29.5	33.9	91	344	6	3.4
2012_03_17 10:37:09	36.4	29.5	34	91	344	5	2.8
2012_03_17 10:43:26	36.5	29.5	34.1	91	344	5	0.4
2012_03_17 10:49:42	36.5	29.5	34.1	91	344	5	0
2012_03_17 10:55:58	36.6	29.5	34.2	91	344	5	1
2012_03_17 11:02:15	36.6	29.5	34.2	91	344	5	0.2
2012_03_17 11:08:31	36.6	29.5	34.2	91	344	5	2
2012_03_17 11:14:47	36.7	29.5	34.3	91	344	5	2.2
2012_03_17 11:21:04	36.7	29.5	34.3	91	344	5	3
2012_03_17 11:27:20	36.7	29.5	34.2	90.8	344	5	3
2012_03_17 11:33:36	36.8	29.5	34.2	90.4	344	5	2.8
2012_03_17 11:39:52	36.9	29.5	34.3	90.2	344	4	0.8
2012_03_17 11:46:10	37	29.5	34.6	91	344	5	3.2
2012_03_17 11:52:26	37	29.5	34.6	91	344	5	2.6
2012_03_17 11:58:42	37	29.5	34.6	91	344	6	4.8
2012_03_17 12:04:59	37	29.5	34.4	90.4	344	4	3.4
2012_03_17 12:11:15	37.1	29.5	34.4	90	344	4	0.4
2012_03_17 12:17:34	37.3	29.5	34.6	90	344	4	0
2012_03_17 12:23:50	37.6	29.5	34.9	90	344	4	0
2012_03_17 12:30:08	37.9	29.5	35.2	90	344	4	2
2012_03_17 12:36:27	37.6	29.5	34.9	89.8	344	5	3
2012_03_17 12:42:43	37.6	29.5	34.7	89.2	344	5	0
2012_03_17 12:49:00	37.7	29.5	34.8	89	344	5	0.2
2012_03_17 12:55:17	37.7	29.5	34.8	89	344	5	2
2012_03_17 13:01:49	37.8	29.5	34.9	89	344	5	1.6
2012_03_17 13:09:03	37.8	29.5	34.9	89	344	3	2.6
2012_03_17 13:15:59	37.8	29.5	35.1	90	344	5	4.2
2012_03_17 13:23:21	37.9	29.5	35.4	90.8	344	6	4.4
2012_03_17 13:31:43	37.8	29.5	35.4	91	344	6	4.4
2012_03_17 13:39:07	37.7	29.5	35.3	91	344	6	4.2
2012_03_17 13:45:23	37.8	29.5	35.4	91	344	7	5
2012_03_17 13:51:40	37.9	29.5	35.4	90.6	344	7	4
2012_03_17 13:57:56	37.9	29.5	35.2	90	344	7	5.2
2012_03_17 14:04:14	38	29.5	35.3	90	344	7	3.8
2012_03_17 14:10:30	38	29.5	35.3	90	344	6	4
2012_03_17 14:16:46	38.1	29.5	35.4	90	344	6	2.2
2012_03_17 14:23:02	38.2	29.5	35.5	90	344	6	2.4
2012_03_17 14:29:19	38.2	29.5	35.2	89	344	6	2.4
2012_03_17 14:35:35	38.5	29.5	35.5	89	245.2	16	6
2012_03_17 14:41:51	38.8	29.5	35.7	88.8	278	16	5.2
2012_03_17 14:48:09	38.4	29.6	35.4	89	235.2	16	4.4
2012_03_17 14:54:26	38.3	29.5	35.6	90	235.2	16	2.4
2012_03_17 15:00:42	38.2	29.5	35.4	89.8	243	16	4
2012_03_17 15:06:59	39.2	29.6	35.1	85.2	198.8	13	8.2
2012_03_17 15:13:16	39.7	29.6	35.1	83.2	241	13	4.6
2012_03_17 15:19:32	39.5	29.6	35.5	85.2	282.6	13	4.2
2012_03_17 15:25:50	39.9	29.6	34.9	82.2	146.4	22	12.6
2012_03_17 15:32:08	41.1	29.6	34.2	76	186.8	24	13.2
2012_03_17 15:38:24	41.7	29.6	34.1	74	139.8	17	7.4
2012_03_17 15:44:41	42	29.6	33.9	72.8	213.6	21	8.8
2012_03_17 15:50:57	42.2	29.6	34.4	73.6	141	21	8
2012_03_17 15:57:15	42.3	29.6	34.3	73	123.8	23	17.8
2012_03_17 16:03:33	42.4	29.6	33.9	71.4	150.6	27	12.2
2012_03_17 16:09:49	42.4	29.6	34	72	148.6	26	16
2012_03_17 16:16:06	42.3	29.6	34	72.2	109.8	26	13.4
2012_03_17 16:22:22	42.4	29.6	33.6	70.8	131.2	26	9.6
2012_03_17 16:28:41	42.6	29.6	32.9	68.4	133.2	26	12.8
2012_03_17 16:34:59	42.9	29.6	33	67.8	151	15	9.2
2012_03_17 16:41:16	43	29.6	33.4	68.6	135.8	15	5.6
2012_03_17 16:47:32	42.9	29.6	33.2	68.2	128.2	17	10
2012_03_17 16:53:49	42.7	29.6	33.9	70.8	136.4	17	8.2
2012_03_17 17:00:07	42.6	29.6	33.5	70	131	17	4.8
2012_03_17 17:10:19	42.8	29.6	33.2	68.4	131.8	11	7.4
2012_03_17 17:17:19	42.8	29.6	33.4	69.2	170.8	11	8.4
2012_03_17 17:24:26	42.9	29.6	33	67.6	141	14	9.2
2012_03_17 17:34:13	43.1	29.6	32.5	66	182.8	20	13
2012_03_17 17:44:37	43.1	29.6	33.5	68.6	162.8	20	8.2
2012_03_17 17:52:34	42.8	29.6	34.2	71.4	150.4	20	6.4
2012_03_17 18:03:28	42.3	29.6	34.2	72.8	142	20	5.8
2012_03_17 18:10:45	42.2	29.6	34.8	74.6	140	8	6
2012_03_17 18:18:57	42	29.6	34.5	74.6	140.4	8	5.4
2012_03_17 18:26:39	41.7	29.6	35.6	78.6	141	8	5.2
2012_03_17 18:34:19	41.6	29.6	34.3	75	141	8	5.2
2012_03_17 18:41:31	41.8	29.6	35.2	77.2	155.6	10	8.2
2012_03_17 18:49:28	41.7	29.6	35	76.8	148.6	11	8.2
2012_03_17 18:56:55	41.6	29.6	35.2	77.8	148.6	17	13.8
2012_03_17 19:06:53	41.6	29.6	34.3	75.2	184.4	17	12.4
2012_03_17 19:13:48	41.8	29.6	33.7	72.6	180.8	17	11.8
2012_03_17 19:20:06	41.6	29.6	34	74.2	147.8	17	12
2012_03_17 19:26:23	41.5	29.6	34.3	75.4	148	17	10.8
2012_03_17 19:32:39	41.1	29.6	35.2	79.4	147	17	10.8
2012_03_17 19:38:56	40.9	29.6	35.3	80.4	136.6	14	12
2012_03_17 19:45:12	40.7	29.6	35.2	80.8	132.4	16	13.2
2012_03_17 19:51:30	40.6	29.6	35.2	81.2	128.2	16	13
2012_03_17 19:57:46	40.6	29.6	34.9	80	124.8	17	14.8
2012_03_17 20:04:03	40.9	29.6	34.8	78.8	132.8	19	15
2012_03_17 20:10:20	40.8	29.6	35	79.8	134.8	19	14
2012_03_17 20:16:37	40.8	29.6	34.5	77.8	134	20	16
2012_03_17 20:22:54	40.9	29.6	34.6	78	136.2	20	15.6
2012_03_17 20:29:11	40.6	29.6	34.9	79.8	142.6	20	14.4
2012_03_17 20:35:28	40.7	29.6	34.8	79.4	142.6	19	16.2
2012_03_17 20:41:45	40.7	29.6	34.7	79	139.6	19	15.6
2012_03_17 20:48:02	40.4	29.6	34.7	80.2	135.2	20	17.6
2012_03_17 20:54:20	40.2	29.6	34.9	81.4	143.8	22	18.2
2012_03_17 21:00:36	40	29.6	34.8	81.4	141.8	22	14.6
2012_03_17 21:06:53	40.2	29.6	34.6	80.4	137.6	19	16.2
2012_03_17 21:13:09	40.3	29.6	34.9	80.8	134.2	19	13
2012_03_17 21:19:26	40.2	29.6	34.6	80.2	131.6	19	14
2012_03_17 21:26:28	40.6	29.6	34.5	78.8	141.6	19	12.8
2012_03_17 21:33:31	40.5	29.6	34.7	79.8	145.4	19	12.2
2012_03_17 21:41:56	40.4	29.6	34.4	79.2	142.6	17	12.4
2012_03_17 21:49:30	40.7	29.6	34.3	77.8	131.6	17	12.8
2012_03_17 21:55:50	41.2	29.6	33.2	73.2	148.6	20	14.2
2012_03_17 22:02:07	40.9	29.6	33.7	75.4	134	20	12.8
2012_03_17 22:08:24	40.5	29.6	34.2	78	140.8	17	10.8
2012_03_17 22:14:40	40	29.6	34.4	80	136.2	17	12.4
2012_03_17 22:20:57	40.5	29.6	34.5	79.2	140.2	17	12.4
2012_03_17 22:27:14	39.8	29.6	34.6	81.6	161.8	17	12.4
2012_03_17 22:33:31	39.3	29.6	34.9	84	166.2	17	11.2
2012_03_17 22:39:48	39.2	29.6	34.9	84.4	163.2	15	12
2012_03_17 22:46:05	39.2	29.6	34.5	82.8	145	18	14
2012_03_17 22:52:23	39.3	29.6	33.9	80.8	159	18	10.8
2012_03_17 22:58:40	39.5	29.6	34.4	81.8	167.8	18	10.4
2012_03_17 23:04:57	39.3	29.6	34.5	82.4	168.8	14	10.6
2012_03_17 23:11:14	39.2	29.6	34.7	83.4	154	19	14.6
2012_03_17 23:17:39	39.1	29.6	34.3	82.8	150	19	14.8
2012_03_17 23:23:57	39.1	29.6	34.3	82.8	148.2	19	13.8
2012_03_17 23:30:15	39	29.6	34.1	82.2	145.4	19	13.8
2012_03_17 23:36:32	39.1	29.6	34.2	82.4	152.8	17	13.2
2012_03_17 23:42:49	39	29.6	34.1	82.2	155.2	17	13
2012_03_17 23:49:06	39	29.6	34.2	82.8	174.2	17	9.6
2012_03_17 23:55:23	38.8	29.6	34.1	83	200	17	8.6
2012_03_18 00:01:41	38.7	29.6	34.1	83.4	164	17	11.4
2012_03_18 00:08:04	38.7	29.6	34	83	172.2	13	9
2012_03_18 00:14:20	38.5	29.6	33.4	81.6	190.2	13	6.6
2012_03_18 00:20:36	38.4	29.6	33.8	83.2	172.4	13	8
2012_03_18 00:26:52	38.4	29.6	33.9	83.8	161.6	13	7.6
2012_03_18 00:33:10	38.3	29.6	33.8	83.6	162.2	13	7.8
2012_03_18 00:39:26	38.2	29.6	33.6	83.4	160	9	6
2012_03_18 00:45:42	38	29.6	33.6	83.8	161	10	8.2
2012_03_18 00:51:58	37.8	29.6	33.4	84	169.2	10	7.8
2012_03_18 00:58:14	37.8	29.6	33.3	83.6	199.6	11	8.8
2012_03_18 01:04:31	37.7	29.6	33.1	83.4	185.4	12	9.6
2012_03_18 01:10:47	37.4	29.6	34	87.2	180.2	13	8.4
2012_03_18 01:17:03	37.3	29.6	33.4	85.6	182	13	5.2
2012_03_18 01:23:32	37.2	29.6	32.7	83.4	182	13	4.6
2012_03_18 01:31:26	37.3	29.6	32.7	83.2	182	13	3
2012_03_18 01:38:37	37.3	29.6	32.9	84	181.2	6	4.4
2012_03_18 01:47:30	37	29.6	32.9	85	164.4	9	7
2012_03_18 01:55:01	37	29.6	32.6	84.2	164	11	9.2
2012_03_18 02:01:23	37	29.6	32.8	84.6	183.4	12	9.2
2012_03_18 02:07:39	36.8	29.6	32.5	84.6	189.4	10	7.4
2012_03_18 02:13:55	36.7	29.6	32.4	84.2	190.8	10	6.8
2012_03_18 02:20:11	36.7	29.6	32.6	85	180.2	11	9
2012_03_18 02:26:27	36.8	29.6	32.7	85.2	178	11	4.6
2012_03_18 02:32:43	36.8	29.6	33	86	178	11	1.4
2012_03_18 02:39:00	36.6	29.6	32.6	85.4	178	2	0.6
2012_03_18 02:45:16	36.4	29.6	32.3	85	177.8	8	2.8
2012_03_18 02:51:32	36.2	29.6	31.9	84.4	172.4	8	4.4
2012_03_18 02:57:47	36.1	29.6	31.9	84.6	172	8	3.8
2012_03_18 03:04:04	36.1	29.6	32.4	86.4	181.2	9	5
2012_03_18 03:10:57	35.9	29.6	31.9	85.4	182.4	9	6.6
2012_03_18 03:17:44	36.3	29.6	31.9	84	188	10	7.8
2012_03_18 03:26:56	36.6	29.6	32.6	85.2	164.8	10	4.8
2012_03_18 03:34:32	36.3	29.6	32.6	86.4	154.2	10	7.2
2012_03_18 03:41:20	36.1	29.6	32.4	86.2	149	8	6
2012_03_18 03:47:35	36.1	29.6	32.3	86	144.2	9	5.6
2012_03_18 03:53:49	36.2	29.6	32.1	85.2	143.2	11	7.8
2012_03_18 04:10:15	35.7	29.6	31.8	85.8	150	9	6.4
2012_03_18 04:16:32	35.6	29.6	31.9	86.4	150	9	3.8
2012_03_18 04:22:47	35.5	29.6	31.8	86.2	150	9	4.8
2012_03_18 04:29:04	35.4	29.6	31.3	85	150	9	4
2012_03_18 04:35:19	35.4	29.6	31.3	85	150	6	4
2012_03_18 04:41:34	35.5	29.6	31.3	84.8	150	6	2.2
2012_03_18 04:47:51	35.5	29.6	31.4	85	150	6	3.2
2012_03_18 04:54:08	35.5	29.6	31.4	85	150	7	4
2012_03_18 05:00:23	35.4	29.6	31.3	85	150	7	3.4
2012_03_18 05:06:39	35.3	29.6	31.1	84.2	150	5	0.8
2012_03_18 05:12:55	35.3	29.6	31.1	84.4	150	5	0
2012_03_18 05:19:13	35.2	29.6	31.2	85	150	5	0.4
2012_03_18 05:25:29	35.1	29.6	31.3	86	150	5	0.2
2012_03_18 05:31:44	35.1	29.6	31.3	86	150	5	0
2012_03_18 05:38:27	35	29.6	31.2	86	150	2	0.6
2012_03_18 05:47:47	35	29.6	31.5	87	150	2	1.4
2012_03_18 05:54:36	35.2	29.6	31.6	86.6	148.6	6	3
2012_03_18 06:02:41	35.4	29.6	32.5	89	113	7	4.6
2012_03_18 06:09:07	35.5	29.6	32.6	89	113	6	4.4
2012_03_18 06:15:23	35.7	29.6	33.1	90	147.6	9	7.2
2012_03_18 06:21:38	35.8	29.6	32.8	88.8	30.4	10	4.6
2012_03_18 06:27:54	35.8	29.6	33.2	90	20	10	5.8
2012_03_18 06:34:10	35.7	29.6	32.9	89.4	20	10	3.6
2012_03_18 06:40:26	35.7	29.6	32.9	89.4	20	6	4.4
2012_03_18 06:46:42	35.7	29.6	33.1	90	15.6	7	4.4
2012_03_18 06:52:59	35.7	29.6	33.1	89.8	355	8	5.8
2012_03_18 06:59:14	35.7	29.6	32.8	89.2	355	8	6.2
2012_03_18 07:05:31	35.6	29.6	32.7	89	355	8	6.4
2012_03_18 07:11:47	35.5	29.6	32.6	89	355	8	5.6
2012_03_18 07:18:03	35.5	29.6	32.6	89	349.6	8	5.4
2012_03_18 07:24:19	35.6	29.6	32.6	88.8	340.4	8	6.2
2012_03_18 07:30:35	35.6	29.6	32.7	89	330.4	8	5.6
2012_03_18 07:36:51	35.5	29.6	32.4	88.4	336.4	6	4.6
2012_03_18 07:43:08	35.6	29.6	32.5	88.6	339	6	3.4
2012_03_18 07:49:24	35.7	29.6	32.7	88.8	339	6	3.2
2012_03_18 07:55:41	35.8	29.6	32.9	89	327.2	7	5.2
2012_03_18 08:02:57	35.8	29.6	32.5	87.6	329.6	7	5
2012_03_18 08:09:14	35.7	29.6	32.4	87.6	334	6	3.8
2012_03_18 08:15:30	35.6	29.6	32.1	87	207.4	6	2.6
2012_03_18 08:21:46	35.6	29.6	32.1	87	17.6	6	0
2012_03_18 08:28:04	35.6	29.6	32.3	87.6	17.4	6	0
2012_03_18 08:34:20	35.7	29.6	32.5	88	19.4	6	1.4
2012_03_18 08:40:37	35.8	29.6	32.4	87.2	20	3	0
2012_03_18 08:46:53	35.9	29.6	32.4	87	20	3	0
2012_03_18 08:53:09	36.1	29.6	32.6	87	20	3	0
2012_03_18 08:59:26	36.1	29.6	32.6	87	20	3	0
2012_03_18 09:11:59	35.9	29.6	32.7	88	20	2	0
2012_03_18 09:18:14	35.9	29.6	32.2	86.2	20	5	1.8
2012_03_18 09:24:30	35.8	29.6	32.1	86.4	18.2	6	4.2
2012_03_18 09:30:47	35.8	29.6	32.1	86.6	17	6	3.8
2012_03_18 09:37:03	35.7	29.6	31.9	86	16.6	6	4
2012_03_18 09:43:20	35.8	29.6	32.2	86.6	15	6	3.8
2012_03_18 09:49:37	35.8	29.6	32.4	87.2	16.4	7	4.4
2012_03_18 09:55:53	35.8	29.6	32.4	87.2	153.8	8	5.6
2012_03_18 10:02:38	35.8	29.6	32.2	86.6	352.6	8	5
2012_03_18 10:09:12	35.9	29.6	32.1	86.2	355	7	5.6
2012_03_18 10:16:53	35.8	29.6	32.5	87.4	144.2	8	6.6
2012_03_18 10:24:38	35.7	29.6	32.2	87	79	9	7.4
2012_03_18 10:31:11	35.7	29.6	32.3	87.4	146	10	7.8
2012_03_18 10:37:28	35.6	29.6	32.1	86.8	75	11	8.6
2012_03_18 10:43:45	35.7	29.6	32.2	87	6.6	11	7.8
2012_03_18 10:50:02	35.7	29.6	32.1	86.6	78	11	8.6
2012_03_18 10:56:19	35.7	29.6	32	86.4	10.8	11	7.8
2012_03_18 11:02:35	35.7	29.6	32	86.2	10.4	11	7.4
2012_03_18 11:08:50	35.8	29.6	31.8	85.6	77	10	7
2012_03_18 11:15:07	35.8	29.6	31.7	85	5	10	7
2012_03_18 11:21:27	35.9	29.6	31.9	85.4	7.4	10	6.8
2012_03_18 11:27:43	35.9	29.6	31.9	85.2	147	10	6.8
2012_03_18 11:34:00	35.9	29.6	31.6	84.2	290.2	10	6.6
2012_03_18 11:40:16	36	29.6	31.7	84.2	360	8	5.8
2012_03_18 11:46:35	36.1	29.6	31.4	83.2	78.4	8	6
2012_03_18 11:52:52	36.1	29.6	31.4	83.2	76.6	8	5.4
2012_03_18 11:59:09	36.1	29.6	31.3	82.6	351	8	3.8
2012_03_18 12:05:25	36.2	29.6	31.3	82.4	345.2	5	3.4
2012_03_18 12:11:41	36.3	29.6	31.5	82.6	345	5	3.8
2012_03_18 12:18:00	36.2	29.6	31.4	82.4	341	6	4.4
2012_03_18 12:24:17	36.2	29.6	31.4	82.6	340	6	3.2
2012_03_18 12:30:33	36.3	29.6	31.3	82	340	6	5
2012_03_18 12:36:50	36.4	29.6	31.4	82	340	7	4.6
2012_03_18 12:43:06	36.4	29.6	31.2	81.2	340	7	3.6
2012_03_18 12:49:23	36.5	29.6	31.1	80.6	339.2	7	4.8
2012_03_18 12:55:40	36.5	29.6	30.9	80	338	7	4.4
2012_03_18 13:02:57	36.5	29.6	30.9	80	338	7	4.6
2012_03_18 13:09:14	36.6	29.6	31.1	80.2	338	6	4.6
2012_03_18 13:15:32	36.8	29.6	31	79.2	338	8	5.6
2012_03_18 13:21:50	36.9	29.6	30.9	78.8	338	8	4.8
2012_03_18 13:28:08	37	29.6	30.9	78.4	338	8	3.2
2012_03_18 13:34:25	37.1	29.6	31.1	78.6	338	8	3.6
2012_03_18 13:40:41	37.1	29.6	30.9	78	334	6	4
2012_03_18 13:46:57	37.1	29.6	30.8	77.8	333	6	3
2012_03_18 13:53:15	37.2	29.6	30.7	77.2	333	6	2.4
2012_03_18 13:59:44	37.3	29.6	30.6	76.4	333	6	2
2012_03_18 14:07:54	37.6	29.6	31	76.8	333	4	3.2
2012_03_18 14:16:50	37.6	29.6	31.2	77.4	333	5	4.6
2012_03_18 14:24:55	37.4	29.6	30.9	77	333	5	2.8
2012_03_18 14:31:25	37.5	29.6	30.8	76.6	333	5	2.4
2012_03_18 14:37:41	37.6	29.6	30.6	75.8	333	2	0.2
2012_03_18 14:43:58	37.9	29.6	31.1	76.4	333	2	0
2012_03_18 14:50:14	38.1	29.6	31	75.6	333	2	0
2012_03_18 14:56:31	38.4	29.6	31	74.6	333	2	0
2012_03_18 15:02:47	39	29.6	31.1	73.2	333	2	0
2012_03_18 15:15:23	40.6	29.6	31.8	70.6	333	3	1
2012_03_18 15:21:40	40.5	29.6	31.8	71	117	8	6.4
2012_03_18 15:27:57	39.2	29.6	32.1	75.2	132	8	1.4
2012_03_18 15:34:14	39	29.5	32.1	76	132	8	3.4
2012_03_18 15:40:31	39.1	29.5	32.4	76.8	132	5	1.4
2012_03_18 15:46:47	39.6	29.5	32.6	76	132	5	1.6
2012_03_18 15:53:04	40.1	29.5	32.7	74.6	132	5	1.2
2012_03_18 15:59:21	40.5	29.5	32.5	72.8	132	5	2
2012_03_18 16:05:38	40.9	29.5	32.9	72.8	132	2	0.4
